trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.498, 'e': 0.99}",20,0,-249.7294299635072,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 5}",0
2,False,"{'a': 0.49602, 'e': 0.9801}",25,0,-179.58525338102376,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 4}",0
3,False,"{'a': 0.49405979999999994, 'e': 0.9702989999999999}",25,0,-45.06262064553944,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
4,False,"{'a': 0.492119202, 'e': 0.96059601}",30,5,-107.64542435757353,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",1
5,False,"{'a': 0.49019800997999996, 'e': 0.9509900498999999}",25,0,-77.43295095301586,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
6,False,"{'a': 0.48829602988019993, 'e': 0.9414801494009999}",20,0,-68.78933431219265,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
7,False,"{'a': 0.48641306958139796, 'e': 0.9320653479069899}",30,0,-148.90462233633542,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
8,False,"{'a': 0.484548938885584, 'e': 0.92274469442792}",25,0,-103.92433323672702,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
9,False,"{'a': 0.48270344949672817, 'e': 0.9135172474836407}",20,0,-167.49392057511423,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
10,False,"{'a': 0.4808764150017608, 'e': 0.9043820750088043}",25,0,-63.29070431424062,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
11,False,"{'a': 0.47906765085174324, 'e': 0.8953382542587163}",25,0,-111.88679518254172,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
12,False,"{'a': 0.4772769743432258, 'e': 0.8863848717161291}",25,11,-53.69580536081635,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
13,False,"{'a': 0.4755042045997936, 'e': 0.8775210229989678}",25,0,-110.41057203997869,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
14,False,"{'a': 0.4737491625537956, 'e': 0.8687458127689781}",25,0,-95.96857950891516,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
15,False,"{'a': 0.4720116709282577, 'e': 0.8600583546412883}",35,0,-291.6768732700777,"{0: 17, 1: 3, 2: 10, 3: 0, 4: 5}",0
16,False,"{'a': 0.47029155421897506, 'e': 0.8514577710948754}",35,11,-134.15396513060972,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 2}",1
17,False,"{'a': 0.46858863867678535, 'e': 0.8429431933839266}",20,0,-79.31766145501847,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
18,False,"{'a': 0.46690275229001743, 'e': 0.8345137614500874}",25,0,-161.230831799827,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
19,False,"{'a': 0.46523372476711733, 'e': 0.8261686238355865}",20,0,-93.95058687810345,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
20,False,"{'a': 0.4635813875194461, 'e': 0.8179069375972307}",20,0,-33.426103164197684,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
21,False,"{'a': 0.46194557364425165, 'e': 0.8097278682212583}",25,0,-123.38375714916388,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
22,False,"{'a': 0.46032611790780914, 'e': 0.8016305895390458}",20,0,-155.17484823998396,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
23,False,"{'a': 0.45872285672873103, 'e': 0.7936142836436553}",25,0,-116.05190391320461,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
24,False,"{'a': 0.4571356281614437, 'e': 0.7856781408072188}",35,0,-144.22529669361526,"{0: 22, 1: 2, 2: 9, 3: 0, 4: 2}",0
25,False,"{'a': 0.4555642718798293, 'e': 0.7778213593991465}",20,0,-41.53251412023575,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
26,False,"{'a': 0.454008629161031, 'e': 0.7700431458051551}",20,0,-108.89222563293328,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
27,False,"{'a': 0.45246854286942073, 'e': 0.7623427143471035}",30,0,-33.98744366872409,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.4509438574407265, 'e': 0.7547192872036325}",20,0,-75.5994767948996,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
29,False,"{'a': 0.4494344188663192, 'e': 0.7471720943315961}",20,4,-53.70283691026003,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
30,False,"{'a': 0.44794007467765606, 'e': 0.7397003733882802}",25,0,-95.42072685559086,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
31,False,"{'a': 0.44646067393087946, 'e': 0.7323033696543974}",25,0,-200.47813286042123,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
32,False,"{'a': 0.4449960671915707, 'e': 0.7249803359578534}",25,0,-66.21876645617493,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.443546106519655, 'e': 0.7177305325982748}",20,0,-61.45406469258875,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
34,False,"{'a': 0.44211064545445844, 'e': 0.7105532272722921}",20,0,-129.69421811454745,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
35,False,"{'a': 0.4406895389999138, 'e': 0.7034476949995692}",20,16,7.711121624125882,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.43928264360991465, 'e': 0.6964132180495735}",30,0,-46.8434981292059,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
37,False,"{'a': 0.43788981717381553, 'e': 0.6894490858690777}",20,0,-35.60877919877809,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
38,False,"{'a': 0.4365109190020774, 'e': 0.682554595010387}",25,0,-130.17852760506238,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
39,False,"{'a': 0.43514580981205664, 'e': 0.6757290490602831}",20,0,-76.5490714123418,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
40,False,"{'a': 0.43379435171393604, 'e': 0.6689717585696803}",20,3,-34.22538541315714,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
41,False,"{'a': 0.43245640819679665, 'e': 0.6622820409839835}",20,0,-130.68491138465856,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
42,False,"{'a': 0.43113184411482874, 'e': 0.6556592205741436}",35,3,-84.57350655996933,"{0: 25, 1: 0, 2: 5, 3: 1, 4: 1}",1
43,False,"{'a': 0.42982052567368045, 'e': 0.6491026283684022}",20,0,-79.55735394758415,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
44,False,"{'a': 0.4285223204169436, 'e': 0.6426116020847181}",30,0,-108.79070935036754,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.42723709721277414, 'e': 0.6361854860638709}",30,0,-106.66959388554285,"{0: 19, 1: 5, 2: 3, 3: 2, 4: 1}",0
46,False,"{'a': 0.4259647262406464, 'e': 0.6298236312032323}",30,0,-99.50238985110803,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
47,False,"{'a': 0.42470507897823995, 'e': 0.6235253948912}",20,0,-26.06094262754744,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
48,False,"{'a': 0.42345802818845757, 'e': 0.617290140942288}",20,0,-28.10467214922546,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
49,False,"{'a': 0.422223447906573, 'e': 0.6111172395328651}",30,11,-10.720333296412054,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
50,False,"{'a': 0.4210012134275073, 'e': 0.6050060671375365}",20,0,-65.37111542293181,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
51,False,"{'a': 0.4197912012932322, 'e': 0.5989560064661611}",20,0,-59.2488832621145,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.4185932892802999, 'e': 0.5929664464014994}",25,0,-12.21655874895707,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
53,False,"{'a': 0.4174073563874969, 'e': 0.5870367819374844}",20,0,-71.00841391599477,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
54,False,"{'a': 0.41623328282362193, 'e': 0.5811664141181095}",20,0,-246.10370462307043,"{0: 10, 1: 2, 2: 1, 3: 2, 4: 5}",0
55,False,"{'a': 0.4150709499953857, 'e': 0.5753547499769285}",25,0,-58.59695631746123,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
56,False,"{'a': 0.41392024049543186, 'e': 0.5696012024771592}",20,0,-30.21330131185809,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.4127810380904775, 'e': 0.5639051904523876}",30,0,-0.009297937635616371,"{0: 26, 1: 3, 2: 0, 3: 1, 4: 0}",0
58,False,"{'a': 0.41165322770957274, 'e': 0.5582661385478638}",25,9,-14.861625892005344,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
59,False,"{'a': 0.410536695432477, 'e': 0.5526834771623851}",20,1,-65.94784602399551,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
60,False,"{'a': 0.4094313284781522, 'e': 0.5471566423907612}",20,0,-90.96362885293071,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
61,False,"{'a': 0.40833701519337073, 'e': 0.5416850759668536}",20,0,-100.92322363646934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
62,False,"{'a': 0.407253645041437, 'e': 0.536268225207185}",30,13,-33.5952392279869,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
63,False,"{'a': 0.40618110859102263, 'e': 0.5309055429551132}",25,0,-59.729659922442465,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
64,False,"{'a': 0.4051192975051124, 'e': 0.525596487525562}",20,0,7.393406343197058,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
65,False,"{'a': 0.40406810453006126, 'e': 0.5203405226503064}",20,9,-1.4304539878550693,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.4030274234847606, 'e': 0.5151371174238033}",20,5,-125.23710603086586,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 3}",1
67,False,"{'a': 0.40199714924991303, 'e': 0.5099857462495653}",20,12,-4.321536665262856,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.4009771777574139, 'e': 0.5048858887870696}",30,0,-142.76695089829724,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 3}",0
69,False,"{'a': 0.39996740597983976, 'e': 0.4998370298991989}",25,7,-41.87226587030613,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
70,False,"{'a': 0.39896773192004137, 'e': 0.49483865960020695}",20,0,-27.878952846300827,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
71,False,"{'a': 0.39797805460084096, 'e': 0.4898902730042049}",30,0,-89.28882995282328,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 3}",0
72,False,"{'a': 0.39699827405483257, 'e': 0.48499137027416284}",25,0,-24.41016050353261,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
73,False,"{'a': 0.39602829131428424, 'e': 0.4801414565714212}",35,13,-17.762745223293354,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
74,False,"{'a': 0.3950680084011414, 'e': 0.475340042005707}",30,0,-79.52356778132857,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
75,False,"{'a': 0.39411732831713, 'e': 0.47058664158564995}",20,0,-112.69730157166369,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
76,False,"{'a': 0.39317615503395864, 'e': 0.4658807751697934}",20,1,-50.762652813437086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
77,False,"{'a': 0.39224439348361906, 'e': 0.4612219674180955}",25,4,-26.97616607579614,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 0}",1
78,False,"{'a': 0.3913219495487829, 'e': 0.45660974774391455}",20,12,-3.90664746644949,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.39040873005329507, 'e': 0.4520436502664754}",20,0,-22.22857704426795,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
80,False,"{'a': 0.3895046427527621, 'e': 0.44752321376381066}",25,0,5.594097453794178,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
81,False,"{'a': 0.3886095963252345, 'e': 0.44304798162617254}",30,0,-127.54154042729495,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
82,False,"{'a': 0.38772350036198217, 'e': 0.4386175018099108}",30,1,-45.034578974579134,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 1}",1
83,False,"{'a': 0.3868462653583623, 'e': 0.4342313267918117}",20,5,-25.646387817041617,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
84,False,"{'a': 0.3859778027047787, 'e': 0.4298890135238936}",20,0,-50.524193090651,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
85,False,"{'a': 0.38511802467773093, 'e': 0.42559012338865465}",25,0,-10.222339757036229,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
86,False,"{'a': 0.3842668444309536, 'e': 0.4213342221547681}",20,6,-12.72386409163,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
87,False,"{'a': 0.3834241759866441, 'e': 0.41712087993322045}",25,3,-4.585507717737241,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
88,False,"{'a': 0.3825899342267777, 'e': 0.41294967113388825}",20,16,9.935828644056127,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.38176403488450983, 'e': 0.40882017442254937}",25,6,-19.584191670942175,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
90,False,"{'a': 0.38094639453566476, 'e': 0.4047319726783239}",30,12,4.284569521324217,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
91,False,"{'a': 0.3801369305903081, 'e': 0.40068465295154065}",25,0,-27.406335765824963,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
92,False,"{'a': 0.37933556128440504, 'e': 0.39667780642202527}",20,8,15.747161259392046,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.378542205671561, 'e': 0.392711028357805}",20,0,-26.669708824772837,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
94,False,"{'a': 0.3777567836148454, 'e': 0.38878391807422696}",20,0,-34.63290204112696,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
95,False,"{'a': 0.3769792157786969, 'e': 0.3848960788934847}",25,8,-39.056280604569686,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
96,False,"{'a': 0.3762094236209099, 'e': 0.38104711810454983}",20,0,-101.15891097862429,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
97,False,"{'a': 0.3754473293847008, 'e': 0.37723664692350434}",35,9,-21.10661338060477,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
98,False,"{'a': 0.37469285609085384, 'e': 0.37346428045426927}",20,0,2.983690825462487,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.37394592752994527, 'e': 0.36972963764972655}",20,0,-26.114829775739487,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
100,False,"{'a': 0.3732064682546459, 'e': 0.36603234127322926}",25,11,2.076966558467067,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.3724744035720994, 'e': 0.36237201786049694}",20,0,8.035809704544851,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
102,False,"{'a': 0.3717496595363784, 'e': 0.358748297681892}",20,0,8.925493426559706,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.3710321629410146, 'e': 0.35516081470507305}",25,0,-90.83488506062028,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
104,False,"{'a': 0.37032184131160445, 'e': 0.3516092065580223}",25,0,-68.81297110564567,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
105,False,"{'a': 0.3696186228984884, 'e': 0.34809311449244207}",20,15,4.191171488396864,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.36892243666950353, 'e': 0.34461218334751764}",20,7,-18.248081930443206,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
107,False,"{'a': 0.3682332123028085, 'e': 0.34116606151404244}",30,14,8.476459167581782,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.3675508801797804, 'e': 0.337754400898902}",30,7,-26.877413599479237,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
109,False,"{'a': 0.3668753713779826, 'e': 0.334376856889913}",30,5,-54.0705749745845,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
110,False,"{'a': 0.36620661766420276, 'e': 0.33103308832101386}",25,0,-21.303460729367217,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
111,False,"{'a': 0.3655445514875607, 'e': 0.3277227574378037}",20,0,-26.54405863679004,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.3648891059726851, 'e': 0.3244455298634257}",30,0,-39.61711204197792,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
113,False,"{'a': 0.36424021491295827, 'e': 0.3212010745647914}",30,0,-55.85184716064809,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
114,False,"{'a': 0.3635978127638287, 'e': 0.3179890638191435}",20,0,-15.308546749932336,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
115,False,"{'a': 0.36296183463619036, 'e': 0.31480917318095203}",25,0,-11.03304783343718,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
116,False,"{'a': 0.3623322162898285, 'e': 0.3116610814491425}",25,0,-22.259477445282883,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
117,False,"{'a': 0.3617088941269302, 'e': 0.30854447063465107}",25,5,31.350525989401415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.3610918051856609, 'e': 0.30545902592830454}",30,0,4.130008386296415,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
119,False,"{'a': 0.3604808871338043, 'e': 0.3024044356690215}",20,0,-51.81570620700495,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
120,False,"{'a': 0.35987607826246626, 'e': 0.29938039131233124}",25,0,-89.76584638901737,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
121,False,"{'a': 0.3592773174798416, 'e': 0.2963865873992079}",20,0,-19.364762996081495,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
122,False,"{'a': 0.35868454430504315, 'e': 0.29342272152521587}",25,0,-57.358516150281766,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
123,False,"{'a': 0.3580976988619927, 'e': 0.2904884943099637}",25,0,31.839414372343505,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.3575167218733728, 'e': 0.28758360936686406}",20,6,-53.09723711589753,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
125,False,"{'a': 0.35694155465463906, 'e': 0.2847077732731954}",20,0,-28.53399956148084,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
126,False,"{'a': 0.3563721391080927, 'e': 0.28186069554046345}",25,17,0.9605830203993522,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.35580841771701177, 'e': 0.2790420885850588}",25,7,25.605800417546405,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.35525033353984165, 'e': 0.2762516676992082}",30,0,-4.618108957176534,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 0.35469783020444323, 'e': 0.27348915102221616}",25,0,-23.18605122728061,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
130,False,"{'a': 0.3541508519023988, 'e': 0.270754259511994}",25,17,-40.06728000463085,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
131,False,"{'a': 0.3536093433833748, 'e': 0.26804671691687404}",20,0,-14.069338304314403,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
132,False,"{'a': 0.35307324994954103, 'e': 0.2653662497477053}",20,10,10.992546372922803,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.3525425174500456, 'e': 0.2627125872502282}",25,8,10.369074534682083,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.3520170922755452, 'e': 0.2600854613777259}",25,0,-62.27602808695744,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
135,False,"{'a': 0.3514969213527897, 'e': 0.2574846067639487}",20,0,9.305789166482343,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.3509819521392618, 'e': 0.2549097606963092}",20,0,2.01321085697122,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
137,False,"{'a': 0.3504721326178692, 'e': 0.2523606630893461}",30,9,-24.978611280704236,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.3499674112916905, 'e': 0.24983705645845267}",25,3,-15.404847893786052,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
139,False,"{'a': 0.3494677371787736, 'e': 0.24733868589386815}",25,0,-22.019893498617908,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
140,False,"{'a': 0.3489730598069859, 'e': 0.24486529903492946}",20,1,-108.00581182772261,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
141,False,"{'a': 0.348483329208916, 'e': 0.24241664604458016}",25,1,-3.877711570560601,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
142,False,"{'a': 0.34799849591682686, 'e': 0.23999247958413436}",20,16,8.875416698157343,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.3475185109576586, 'e': 0.23759255478829303}",20,0,-99.37128864769028,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
144,False,"{'a': 0.347043325848082, 'e': 0.2352166292404101}",25,11,12.122839462897595,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.34657289258960117, 'e': 0.232864462948006}",25,9,28.517709294425252,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.3461071636637052, 'e': 0.23053581831852593}",30,0,-17.199492679038105,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
147,False,"{'a': 0.34564609202706814, 'e': 0.22823046013534068}",20,3,6.512114849357511,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.34518963110679746, 'e': 0.22594815553398728}",20,0,24.39180471799198,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.34473773479572944, 'e': 0.22368867397864742}",35,24,7.380964165076991,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.3442903574477722, 'e': 0.22145178723886094}",25,0,-70.43124613736079,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
151,False,"{'a': 0.34384745387329446, 'e': 0.21923726936647234}",20,0,-6.824957873834315,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
152,False,"{'a': 0.3434089793345615, 'e': 0.2170448966728076}",20,11,-3.806873106545923,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
153,False,"{'a': 0.3429748895412159, 'e': 0.21487444770607952}",35,20,15.633237837391928,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.3425451406458037, 'e': 0.21272570322901874}",25,7,-15.78282682396223,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
155,False,"{'a': 0.3421196892393457, 'e': 0.21059844619672854}",20,0,27.041049934944073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.34169849234695227, 'e': 0.20849246173476127}",25,8,26.744057908493307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.34128150742348273, 'e': 0.20640753711741366}",25,0,-42.541015828519235,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
158,False,"{'a': 0.3408686923492479, 'e': 0.20434346174623952}",25,7,-13.093111182908805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
159,False,"{'a': 0.3404600054257554, 'e': 0.20230002712877712}",30,0,13.976009709126998,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
160,False,"{'a': 0.34005540537149787, 'e': 0.20027702685748935}",25,0,-29.97966437424835,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
161,False,"{'a': 0.3396548513177829, 'e': 0.19827425658891445}",35,0,43.47671342216685,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
162,False,"{'a': 0.33925830280460506, 'e': 0.1962915140230253}",25,0,19.461769135985374,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.338865719776559, 'e': 0.19432859888279505}",25,18,9.195197383400139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.3384770625787934, 'e': 0.1923853128939671}",35,0,-29.809274993312396,"{0: 30, 1: 2, 2: 2, 3: 0, 4: 1}",0
165,False,"{'a': 0.3380922919530055, 'e': 0.19046145976502743}",20,0,-50.936354375250076,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
166,False,"{'a': 0.33771136903347543, 'e': 0.18855684516737714}",35,20,-18.88267193281469,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.33733425534314065, 'e': 0.18667127671570335}",25,4,-8.886059146040953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.33696091278970924, 'e': 0.18480456394854633}",30,9,40.349271094602244,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.33659130366181217, 'e': 0.18295651830906087}",35,9,-26.010857212594598,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
170,False,"{'a': 0.336225390625194, 'e': 0.18112695312597027}",20,0,-8.031328826805233,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
171,False,"{'a': 0.3358631367189421, 'e': 0.17931568359471056}",20,0,3.3266499678471932,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
172,False,"{'a': 0.3355045053517527, 'e': 0.17752252675876345}",25,0,22.94035110868061,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
173,False,"{'a': 0.33514946029823517, 'e': 0.17574730149117582}",30,21,-7.087539645541076,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
